"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
1902,"1","добрый день! прошу указать сроки настройки системы аскуэ. пока система не работает, показания которые передаем вручную не учитываются?","2025-05-16T10:48:38.440057Z",4201875,5.529,5,"не подходит не к одой теме","2025-05-16T10:48:38.440057Z","","","","",""
1903,"1","забрал очки","2025-05-16T10:48:40.545466Z",4201832,1.321,5,"не подходит не к одой теме","2025-05-16T10:48:40.545466Z","","","","",""
1904,"1","спасибо большое","2025-05-16T10:48:42.660690Z",4201721,1.438,5,"не подходит не к одой теме","2025-05-16T10:48:42.660690Z","","","","",""
1905,"1","спасибо","2025-05-16T10:48:44.895283Z",4201579,1.363,5,"не подходит не к одой теме","2025-05-16T10:48:44.895283Z","","","","",""
1906,"1","спасибо за быстрый отклик на заявку, к сожалению проблема не решилась, запах остался, будем ждать потоп.","2025-05-16T10:48:50.738733Z",4201573,5.107,5,"не подходит не к одой теме","2025-05-16T10:48:50.738733Z","","","","",""
1907,"1","огромное спасибо!!!! завтра жду мастера-фломастера","2025-05-16T10:48:57.522545Z",4201552,4.386,5,"не подходит не к одой теме","2025-05-16T10:48:57.522545Z","","","","",""
1908,"1","благодарю!","2025-05-16T10:48:59.769447Z",4201544,1.411,5,"не подходит не к одой теме","2025-05-16T10:48:59.769447Z","","","","",""
1909,"1","спасибо!","2025-05-16T10:49:01.834058Z",4201511,1.45,5,"не подходит не к одой теме","2025-05-16T10:49:01.835068Z","","","","",""
1910,"1","специалист перезвонил, всё разъяснили.","2025-05-16T10:49:05.500584Z",4201421,2.984,5,"не подходит не к одой теме","2025-05-16T10:49:05.500584Z","","","","",""
1911,"1","благодарю","2025-05-16T10:49:07.681045Z",4201409,1.445,5,"не подходит не к одой теме","2025-05-16T10:49:07.681045Z","","","","",""
1912,"1","оперативно","2025-05-16T10:49:11.978822Z",4201390,3.538,5,"Нравится скорость отработки заявок","2025-05-16T10:49:11.978822Z","","","","",""
1913,"1","все хорошо","2025-05-16T10:49:14.851635Z",4201353,2.269,5,"не подходит не к одой теме","2025-05-16T10:49:14.851635Z","","","","",""
1914,"1","лучшие","2025-05-16T10:49:21.860541Z",4201319,2.005,5,"не подходит не к одой теме","2025-05-16T10:49:21.860541Z","","","","",""
1915,"1","большое спасибо","2025-05-16T10:49:25.890511Z",4201216,2.95,5,"не подходит не к одой теме","2025-05-16T10:49:25.890511Z","","","","",""
1916,"1","почему не дает вносить показания электроэнергии в приложении?","2025-05-16T10:49:28.649381Z",4201201,2.027,5,"не подходит не к одой теме","2025-05-16T10:49:28.649381Z","","","","",""
1917,"1","работа выполнена на 5+.      но лампочки очень не качественные, часто меняют ((","2025-05-16T10:49:41.866260Z",4201195,25.93,5,"Вопрос решен","2025-05-16T10:49:56.545035Z","","","","",""
1918,"1","спасибо, все отлично!","2025-05-16T10:49:59.478118Z",4201149,2.078,5,"Вопрос решен","2025-05-16T10:49:59.478118Z","","","","",""
1919,"1","все сделал быстро, качественно.","2025-05-16T10:50:02.744451Z",4201146,2.383,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}","2025-05-16T10:50:02.745069Z","","","","",""
1920,"1","быстро среагировали! спасибо","2025-05-16T10:50:16.476195Z",4201138,13.059,5,"Нравится скорость отработки заявок","2025-05-16T10:50:16.476195Z","","","","",""
1921,"1","пока не создашь заявку, выполняется только уборка техникой","2025-05-16T10:50:30.322145Z",4201035,12.788,5,"не подходит не к одой теме","2025-05-16T10:50:30.322145Z","","","","",""
1922,"1","спасибо","2025-05-16T10:50:32.690569Z",4201000,1.659,5,"не подходит не к одой теме","2025-05-16T10:50:32.690569Z","","","","",""
1923,"1","прошу учесть на 22.01.2025 показания счётчика холодной воды - 95,6","2025-05-16T10:50:37.498993Z",4200993,4.114,5,"не подходит не к одой теме","2025-05-16T10:50:37.498993Z","","","","",""
1924,"1","так сумма начисления за декабрь так и осталась висеть в личном кабинете к оплате. уберите её - она уже оплачена.","2025-05-16T10:50:43.842975Z",4200921,5.523,5,"не подходит не к одой теме","2025-05-16T10:50:43.842975Z","","","","",""
1925,"1","спасибо.","2025-05-16T10:50:45.669448Z",4200918,1.062,5,"не подходит не к одой теме","2025-05-16T10:50:45.669448Z","","","","",""
1926,"1","спасибо, мусор и дверь вынесли, но полы не помыли","2025-05-16T10:50:49.848334Z",4200782,3.464,5,"не подходит не к одой теме","2025-05-16T10:50:49.848334Z","","","","",""
1927,"1","выполнено","2025-05-16T10:50:53.562975Z",4200717,2.901,5,"Вопрос решен","2025-05-16T10:50:53.562975Z","","","","",""
1928,"1","спасибо","2025-05-16T10:50:56.744986Z",4200656,1.619,5,"не подходит не к одой теме","2025-05-16T10:50:56.744986Z","","","","",""
1929,"1","быстро отреагировали на заявку , сразу решили проблему , спасибо","2025-05-16T10:51:04.986391Z",4200630,7.471,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T10:51:04.986391Z","","","","",""
1930,"1","человека выпустили. но в лифте нет телефона для связи и по кнопке связи с диспечером связи нет! поэтому вызывали через соседей.","2025-05-16T10:51:11.589194Z",4200575,5.713,5,"не подходит не к одой теме","2025-05-16T10:51:11.589194Z","","","","",""
1931,"1","спасибо огромное","2025-05-16T10:51:14.663942Z",4200495,2.26,5,"не подходит не к одой теме","2025-05-16T10:51:14.663942Z","","","","",""
1932,"1","большое спасибо за оперативность, в решении данной проблемы","2025-05-16T10:51:20.199324Z",4200359,4.65,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T10:51:20.199324Z","","","","",""
1933,"1","всё супер 👍","2025-05-16T10:51:22.983707Z",4200323,1.826,5,"не подходит не к одой теме","2025-05-16T10:51:22.983707Z","","","","",""
1934,"1","спасибо большое.","2025-05-16T10:51:25.551926Z",4199919,1.706,5,"не подходит не к одой теме","2025-05-16T10:51:25.551926Z","","","","",""
1935,"1","вопрос решили очень быстро. большое спасибо!","2025-05-16T10:51:33.328690Z",4199856,6.965,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T10:51:33.328690Z","","","","",""
1936,"1","спасибо за оперативность!","2025-05-16T10:51:35.962097Z",4199825,1.854,5,"Нравится скорость отработки заявок","2025-05-16T10:51:35.962097Z","","","","",""
1937,"1","спасибо!)","2025-05-16T10:51:38.169511Z",4199766,1.31,5,"не подходит не к одой теме","2025-05-16T10:51:38.170511Z","","","","",""
